text,label
just unmotivated lately,bored
Time to check the mail.,neutral
very enraged...,anger
literally feeling sleepy today,bored
so enraged!,anger
extremely grief,sadness
feeling anxious today,fear
I am sore but I feel ok.,joy
meaningless!,sadness
very i'm okay,neutral
so existing today,neutral
really unmotivated lately,bored
just afraid today,fear
literally alarmed...,fear
i am all good!,neutral
literally feeling anxious...,fear
The light is green.,neutral
i feel unmotivated today,bored
i feel devastated lately,sadness
i am so annoyed??,anger
extremely hollow at the moment,sadness
extremely alarmed??,fear
Grateful for good friends.,joy
feeling frustrated right now,anger
I cooked a perfect meal and everyone loved it.,joy
really in pain at the moment,sadness
crushed today,sadness
i am furious today,anger
literally crushed...,sadness
Satisfyingly tired.,joy
i am troubled lately,fear
so dread right now,fear
just panicking lately,fear
My palms are sweating.,fear
I need to sit down.,neutral
very worried lately,fear
i am so annoyed today,anger
very troubled at the moment,fear
extremely whatever today,neutral
tired but content.,joy
feeling apathetic!,bored
i am heart hurts,sadness
just fine lately,neutral
I am overwhelmed with all this work.,anger
just normal day lately,neutral
i am lethargic!,bored
just fine today,neutral
I miss him so much it hurts physically.,sadness
really shattered today,sadness
I need to drink water.,neutral
extremely so heavy today,sadness
i feel panic attack,fear
just feeling sleepy...,bored
I am drained but I feel ok.,joy
very mad,anger
very nervous at the moment,fear
so enraged at the moment,anger
extremely crushed lately,sadness
just terrified today,fear
extremely alarmed at the moment,fear
really shaking...,fear
really just fine lately,neutral
extremely okay,neutral
really enraged at the moment,anger
really unmotivated today,bored
"smiling on the outside, crying on the inside.",sadness
feeling enraging,anger
worried today,fear
scared right now,fear
i feel lazy??,bored
My phone is charged.,neutral
so shaking!,fear
extremely alarmed!,fear
sore but content.,joy
very shaken!,fear
so alright??,neutral
I need to read the news.,neutral
extremely dread at the moment,fear
really flat today,bored
very broken...,sadness
I am beaming with pride right now.,joy
so panicking lately,fear
Just put on socks.,neutral
i feel normal day??,neutral
Time to wash the dishes.,neutral
literally fake people??,anger
really terrified right now,fear
Big yikes.,fear
just heart hurts today,sadness
really all good right now,neutral
I'm going to clean my room.,neutral
Time to tie my shoes.,neutral
literally afraid!,fear
i am i dont have energy right now,bored
I feel flat.,bored
just worried at the moment,fear
literally alarmed??,fear
literally sleepy today,bored
just okay right now,neutral
The incompetence is staggering.,anger
feeling furious at the moment,anger
I’m disappointed in myself.,sadness
I had toast for breakfast.,neutral
The loneliness is unbearable.,sadness
feeling feeling sleepy right now,bored
existing today,neutral
really broken??,sadness
really i am okay,neutral
pain right now,sadness
very fake people lately,anger
"Ugh, not this again.",anger
so listless lately,bored
i feel scared today,fear
just all good,neutral
i am existing??,neutral
Wiped out but it was amazing.,joy
feeling i'm okay at the moment,neutral
in pain right now,sadness
tired but happy.,joy
Grinning but my heart is breaking.,sadness
really void??,bored
so annoyed...,anger
Time to look at the clock.,neutral
literally enraged lately,anger
I'm dreading this conversation.,fear
drained but satisfied.,joy
hollow,sadness
Just sit down.,neutral
I wish I was happy.,sadness
i am sick of fake people...,anger
i am void...,bored
literally dread right now,fear
I am wash the dishes right now.,neutral
i am feeling anxious today,fear
Checking my emails.,neutral
feeling just fine!,neutral
I am walk the dog right now.,neutral
"laughing on the outside, dying on the inside.",sadness
meaningless,sadness
Just a normal day.,neutral
just hollow right now,sadness
Scared but ready.,joy
Winning the game felt amazing.,joy
i feel frustrated...,anger
i am fed up right now,anger
I'm going to charge my phone.,neutral
Monotony is killing me.,bored
literally apathetic at the moment,bored
really i am feeling anxious right now,fear
i feel afraid lately,fear
sleepy but good.,joy
"joking on the outside, crying on the inside.",sadness
Just eat a sandwich.,neutral
i am okay right now,neutral
I am joking but inside I am dying.,sadness
I am drink water right now.,neutral
i feel alarmed...,fear
scared at the moment,fear
literally brokenhearted!,sadness
i feel panicking!,fear
I am exhausted but I feel good.,joy
extremely pain,sadness
Is it safe to go out?,fear
i am mad at the moment,anger
very everything feels pointless!,sadness
Currently turn on the light.,neutral
exhausted but ok.,joy
just devastated,sadness
literally makes my blood boil,anger
extremely nervous today,fear
Get out of my face.,anger
The sunrise this morning was absolutely breathtaking.,joy
very i feel nothing lately,bored
literally rattled lately,fear
I am sit down right now.,neutral
I can't stop shaking.,fear
I'm smiling but I want to cry.,sadness
Currently eat a sandwich.,neutral
i feel shaking,fear
i am dread,fear
feeling exhausted??,bored
My legs hurt but I feel great.,joy
extremely existing right now,neutral
so rattled lately,fear
i feel pain lately,sadness
I am sore but I feel satisfied.,joy
empty inside...,sadness
really fine right now,neutral
Currently stand up.,neutral
I feel so incredibly blessed to have this family.,joy
just so annoyed today,anger
feeling devastated today,sadness
so unmotivated lately,bored
i am fine??,neutral
Traffic is normal.,neutral
just dread right now,fear
so fed up!,anger
extremely dread!,fear
feeling exhausted right now,bored
I just laughed so hard I cried.,joy
very just fine!,neutral
so unbearable right now,sadness
feeling apathetic,bored
literally mad...,anger
Trying to smile through the tears.,sadness
meaningless...,sadness
Forced laughter.,sadness
exhausted today,bored
feeling apathetic??,bored
literally shaking!,fear
really normal day today,neutral
just sick of fake people,anger
Time to wait for the bus.,neutral
I'm constantly on edge.,fear
i am scared,fear
pain??,sadness
literally alarmed at the moment,fear
just enraged!,anger
Feeling top of the world today.,joy
i am livid!,anger
I am joking but inside I am sad.,sadness
literally meaningless!,sadness
really lethargic at the moment,bored
I'm going to put on socks.,neutral
livid??,anger
I'm going to fold laundry.,neutral
My heart is full.,joy
very troubled today,fear
The water is lukewarm.,neutral
i feel in pain...,sadness
just void today,bored
extremely feeling anxious right now,fear
i feel dread at the moment,fear
i feel broken lately,sadness
I am tired but I feel happy.,joy
i am worried at the moment,fear
i am rattled at the moment,fear
i feel okay i guess,neutral
I look happy but I'm miserable.,sadness
just devastated!,sadness
Time to charge my phone.,neutral
literally unmotivated right now,bored
Currently write a list.,neutral
feeling sick of fake people right now,anger
feeling i dont have energy lately,bored
literally i am feeling anxious today,fear
I need to write a list.,neutral
i am no energy??,bored
I'm exhausted but in a good way.,joy
Currently put on socks.,neutral
"Smiling on the outside, dying on the inside.",sadness
very lazy??,bored
Currently close the door.,neutral
really brokenhearted lately,sadness
just void...,bored
very hollow...,sadness
literally crushed today,sadness
extremely whatever...,neutral
just listless...,bored
very devastated??,sadness
so lazy at the moment,bored
extremely shaken!,fear
I need to pay the bills.,neutral
feeling panicking!,fear
i am blood boil right now,anger
feeling crushed!,sadness
I am partying but inside I am dying.,sadness
very pointless right now,sadness
i am fed up today,anger
Waiting for a text is torture.,fear
broken right now,sadness
I'm going to close the door.,neutral
Drain but in the best way possible.,joy
so exhausted...,bored
Stop interrupting me!,anger
I feel like a zombie.,bored
feeling pissed lately,anger
really devastated??,sadness
feeling nervous right now,fear
extremely meaningless right now,sadness
Can't be bothered to move.,bored
I am stand up right now.,neutral
void right now,bored
just alarmed today,fear
extremely scared...,fear
literally furious today,anger
Just fold laundry.,neutral
I am comb my hair right now.,neutral
Don't test my patience.,anger
literally just fine??,neutral
just devastated at the moment,sadness
i feel feeling anxious right now,fear
"joking on the outside, broken on the inside.",sadness
i am void today,bored
it's okay,neutral
I am smiling but inside I am empty.,sadness
i am nothing special...,neutral
Why is the internet so slow?!,anger
Paralyzed by fear.,fear
This traffic is a nightmare.,anger
"smiling on the outside, dying on the inside.",sadness
sore but satisfied.,joy
listless!,bored
feeling void today,bored
literally i am okay right now,neutral
literally so heavy right now,sadness
so existing lately,neutral
I feel so alone in this crowded room.,sadness
feeling makes my blood boil today,anger
really shattered lately,sadness
My boss is impossible to please.,anger
so panicking today,fear
I am sleepy but I feel ok.,joy
really lethargic right now,bored
i feel furious,anger
extremely brokenhearted right now,sadness
i am alarmed lately,fear
feeling enraging!,anger
i am drained right now,bored
I'm awake.,neutral
literally brokenhearted...,sadness
tired but ok.,joy
really hollow!,sadness
just mad right now,anger
normal day today,neutral
i'm okay lately,neutral
so void lately,bored
I need to stand up.,neutral
feeling anxious lately,fear
just it's okay!,neutral
so shaking,fear
feeling just fine...,neutral
really average lately,neutral
My feet hurt but it was worth it.,joy
very fine,neutral
literally brokenhearted lately,sadness
very frustrated...,anger
i feel terrified,fear
i feel everything feels pointless at the moment,sadness
i feel sick of fake people today,anger
i am flat right now,bored
i feel feeling sleepy,bored
just fake people right now,anger
very worried right now,fear
i feel blood boil,anger
I am put on socks right now.,neutral
Another rejection letter.,sadness
i am i am okay!,neutral
i feel meaningless,sadness
literally pain,sadness
i feel enraging,anger
i am pain??,sadness
very pissed lately,anger
so annoyed lately,anger
Currently drive to work.,neutral
I need to clean my room.,neutral
blood boil lately,anger
extremely i dont have energy...,bored
literally i am okay!,neutral
i am okay i guess right now,neutral
extremely i am feeling anxious right now,fear
very pointless!,sadness
literally panic attack at the moment,fear
I am drained but I feel content.,joy
I am sore but I feel good.,joy
lethargic right now,bored
I keep refreshing the page.,fear
I am laughing but inside I am sad.,sadness
whatever right now,neutral
i feel meaningless!,sadness
Currently check the mail.,neutral
i am okay today,neutral
just flat!,bored
Time to close the door.,neutral
I need to wait for the bus.,neutral
Too much pressure.,anger
literally okay i guess!,neutral
feeling enraging at the moment,anger
literally sleepy...,bored
really makes my blood boil lately,anger
i feel sluggish,bored
Crying myself to sleep again.,sadness
Best day ever!,joy
literally nothing special...,neutral
The car is parked outside.,neutral
extremely average at the moment,neutral
so panicking...,fear
very i feel nothing today,bored
i feel it's okay,neutral
very enraging lately,anger
literally panicking today,fear
so enraged right now,anger
very okay at the moment,neutral
very average!,neutral
Walking in the park makes me feel so alive.,joy
i am panicking...,fear
really in pain,sadness
really everything feels pointless today,sadness
literally i dont have energy!,bored
Just wait for the bus.,neutral
Anxious but looking forward to it.,joy
I'm going to read the news.,neutral
really in pain right now,sadness
just so heavy??,sadness
feeling broken,sadness
very panic attack lately,fear
so troubled??,fear
crushed??,sadness
feeling all good right now,neutral
panic attack right now,fear
literally enraging,anger
i am brokenhearted lately,sadness
I'm going to eat a sandwich.,neutral
feeling fine at the moment,neutral
so flat today,bored
feeling drained??,bored
Time to walk the dog.,neutral
extremely feeling anxious lately,fear
i am nothing special,neutral
My heart is shattered.,sadness
I am check the mail right now.,neutral
really average,neutral
Time to turn on the light.,neutral
so pissed right now,anger
extremely brokenhearted at the moment,sadness
so makes my blood boil,anger
i am fine!,neutral
extremely sleepy right now,bored
Nervous but excited!,joy
Walking the dog.,neutral
literally shattered,sadness
literally alright lately,neutral
Nervous about the interview tomorrow.,fear
I look happy but I'm dying inside.,sadness
i feel no energy!,bored
so scared,fear
really alright!,neutral
average...,neutral
i am rattled??,fear
Just stand up.,neutral
literally feeling anxious??,fear
I'm mechanically scrolling through my phone.,bored
sore but ok.,joy
literally heart hurts,sadness
i am enraged right now,anger
alright lately,neutral
extremely i dont have energy right now,bored
I am sore but I feel happy.,joy
I am smiling but inside I am dying.,sadness
Time to comb my hair.,neutral
just pointless,sadness
Laughing to keep from crying.,sadness
so lazy lately,bored
feeling makes my blood boil...,anger
Life is beautiful.,joy
I feel completely hopeless.,sadness
Just check the mail.,neutral
feeling drained,bored
really listless at the moment,bored
The sky is blue.,neutral
feeling sleepy right now,bored
i am panic attack??,fear
I am turn on the light right now.,neutral
very pointless today,sadness
What if they find out?,fear
just dread??,fear
Everyone thinks I'm fine but I'm not.,sadness
so panicking right now,fear
Everything is so dull.,bored
really so heavy right now,sadness
feeling lethargic right now,bored
very fed up,anger
extremely empty inside...,sadness
i am panicking,fear
extremely all good today,neutral
I'm going to buy groceries.,neutral
literally unbearable...,sadness
really sick of fake people lately,anger
so meaningless at the moment,sadness
i feel alarmed right now,fear
Subdued reaction.,neutral
extremely unbearable,sadness
so grief right now,sadness
really empty inside right now,sadness
extremely i feel nothing??,bored
really feeling anxious right now,fear
i feel nervous??,fear
so i'm okay lately,neutral
feeling brokenhearted today,sadness
feeling i feel nothing!,bored
I am smiling but inside I am sad.,sadness
sore but good.,joy
literally afraid...,fear
i am devastated right now,sadness
really enraging...,anger
This is so frustrating!,anger
i feel grief...,sadness
I'm going to open the window.,neutral
just livid at the moment,anger
"smiling on the outside, empty on the inside.",sadness
i am everything feels pointless right now,sadness
really all good!,neutral
really everything feels pointless at the moment,sadness
whatever??,neutral
extremely afraid today,fear
feeling grief!,sadness
so brokenhearted right now,sadness
i feel fake people right now,anger
just shaken,fear
It’s hard to find a reason to get up.,sadness
blood boil,anger
very sleepy lately,bored
feeling fed up lately,anger
literally listless!,bored
just heart hurts lately,sadness
Average experience.,neutral
feeling terrified...,fear
drained but ok.,joy
"I'm tired but not sleepy, just drained.",bored
I am laughing but inside I am broken.,sadness
very all good right now,neutral
literally exhausted at the moment,bored
brokenhearted right now,sadness
very pain,sadness
literally existing,neutral
extremely in pain??,sadness
extremely feeling sleepy!,bored
"Body is tired, heart is full.",joy
I wish I could turn back time.,sadness
"joking on the outside, sad on the inside.",sadness
I need to brush my teeth.,neutral
I have a bad feeling about this.,fear
just whatever at the moment,neutral
i feel alright lately,neutral
i am fine...,neutral
i feel heart hurts...,sadness
i am alright lately,neutral
The walls are painted white.,neutral
Pretending to be okay.,sadness
i am empty inside lately,sadness
so grief,sadness
literally i am okay lately,neutral
I need to fold laundry.,neutral
Currently buy groceries.,neutral
I finally got the promotion I've been working so hard for!,joy
feeling all good lately,neutral
i am panicking lately,fear
"joking on the outside, dying on the inside.",sadness
i am livid??,anger
blood boil!,anger
I'm going to walk the dog.,neutral
very lazy right now,bored
I need to wash the dishes.,neutral
I need to look at the clock.,neutral
worried...,fear
Time to write a list.,neutral
just feeling anxious??,fear
i am i dont have energy!,bored
so terrified...,fear
very sluggish??,bored
I aced the exam!,joy
extremely okay i guess today,neutral
shaking at the moment,fear
Steady progress.,neutral
exhausted but satisfied.,joy
I have a bad feeling.,fear
unmotivated lately,bored
i am sleepy right now,bored
just average!,neutral
I am laughing but inside I am crying.,sadness
literally scared...,fear
very okay lately,neutral
extremely nervous??,fear
I'm going to take out the trash.,neutral
drained but content.,joy
literally mad!,anger
Dull atmosphere.,bored
really fed up lately,anger
feeling exhausted today,bored
very unbearable lately,sadness
really nervous lately,fear
really so annoyed??,anger
This lecture is dragging on forever.,bored
very afraid,fear
so fine at the moment,neutral
Currently wait for the bus.,neutral
Currently read the news.,neutral
I am so done with this day.,anger
I appreciate you so much.,joy
really i am feeling anxious...,fear
feeling drained at the moment,bored
really anxious??,fear
Currently fold laundry.,neutral
feeling existing lately,neutral
just normal day!,neutral
just average,neutral
so shaking today,fear
"I can't sleep, too many thoughts.",fear
Just charge my phone.,neutral
very empty inside right now,sadness
literally no energy lately,bored
extremely panic attack at the moment,fear
Time to open the window.,neutral
so i feel nothing,bored
extremely fake people at the moment,anger
i dont have energy lately,bored
literally all good lately,neutral
very shattered today,sadness
really it's okay lately,neutral
extremely lazy right now,bored
i am frustrated!,anger
very anxious lately,fear
i feel listless!,bored
extremely troubled,fear
feeling panic attack right now,fear
i feel pain,sadness
literally nervous lately,fear
"partying on the outside, dying on the inside.",sadness
I need to close the door.,neutral
feeling rattled,fear
I'm worried about the upcoming deadline.,fear
literally average today,neutral
i feel shattered??,sadness
very nothing special today,neutral
extremely in pain today,sadness
No complaints.,neutral
really flat at the moment,bored
extremely exhausted,bored
I am exhausted but I feel great.,joy
i feel worried,fear
just sleepy,bored
so flat right now,bored
very mad...,anger
extremely fed up right now,anger
I am partying but inside I am sad.,sadness
very afraid at the moment,fear
"partying on the outside, empty on the inside.",sadness
very afraid...,fear
very okay!,neutral
I am brush my teeth right now.,neutral
feeling dread??,fear
Meh.,bored
literally grief at the moment,sadness
feeling grief lately,sadness
i am alarmed,fear
I am so excited for the concert tonight!,joy
Panic attack incoming.,fear
i am unbearable!,sadness
so enraging??,anger
Anxiety is through the roof.,fear
really alarmed...,fear
I'm going to look at the clock.,neutral
I am tired but I feel great.,joy
extremely feeling sleepy at the moment,bored
feeling shattered...,sadness
very i dont have energy...,bored
literally listless lately,bored
Whatever.,bored
really fake people!,anger
feeling no energy!,bored
very fed up right now,anger
I am partying but inside I am crying.,sadness
extremely i am feeling anxious lately,fear
My heart is racing and I can't catch my breath.,fear
"laughing on the outside, sad on the inside.",sadness
I am laughing but inside I am empty.,sadness
Sluggish morning.,bored
really unmotivated??,bored
i feel brokenhearted today,sadness
I'm about to snap.,anger
really normal day??,neutral
I need to take out the trash.,neutral
just scared,fear
literally drained??,bored
very i dont have energy lately,bored
just flat??,bored
extremely frustrated,anger
Time to put on socks.,neutral
i feel i'm okay today,neutral
so devastated right now,sadness
I am partying but inside I am empty.,sadness
feeling unmotivated!,bored
extremely fake people??,anger
very feeling sleepy right now,bored
so sluggish today,bored
very terrified...,fear
literally empty inside today,sadness
I am drained but I feel satisfied.,joy
void,bored
feeling i am feeling anxious!,fear
I'm reading a book.,neutral
I am look at the clock right now.,neutral
extremely flat!,bored
just crushed right now,sadness
I am sleepy but I feel satisfied.,joy
i am meaningless...,sadness
exhausted at the moment,bored
I love the way the rain smells.,joy
"laughing on the outside, broken on the inside.",sadness
so sluggish lately,bored
so lazy...,bored
just enraged today,anger
fed up at the moment,anger
i am unbearable lately,sadness
just panic attack today,fear
Quit pestering me.,anger
very shaken right now,fear
so pissed lately,anger
extremely okay i guess at the moment,neutral
really troubled today,fear
Laughing through the pain.,sadness
i am everything feels pointless at the moment,sadness
feeling pissed today,anger
i feel heart hurts lately,sadness
really alarmed lately,fear
i am it's okay??,neutral
Good kind of tired.,joy
This pain is never ending.,sadness
This is absolutely ridiculous.,anger
really furious...,anger
literally devastated today,sadness
so so annoyed at the moment,anger
very sick of fake people today,anger
literally hollow??,sadness
i am sleepy!,bored
fine!,neutral
extremely apathetic...,bored
so pissed??,anger
literally pointless lately,sadness
feeling makes my blood boil right now,anger
feeling apathetic at the moment,bored
I can't believe the audacity of some people.,anger
I'm stressed out of my mind.,anger
I have zero motivation today.,bored
exhausted but good.,joy
feeling okay,neutral
worried??,fear
really okay at the moment,neutral
i'm okay,neutral
i feel empty inside lately,sadness
really dread right now,fear
really i am okay!,neutral
extremely i am okay at the moment,neutral
My brain is fried.,bored
i am livid at the moment,anger
extremely furious,anger
so nothing special??,neutral
just grief,sadness
The store is closed.,neutral
really scared...,fear
Why is life so unfair?,sadness
very apathetic right now,bored
so drained at the moment,bored
so drained right now,bored
extremely apathetic!,bored
My brain is foggy.,bored
extremely void today,bored
just broken right now,sadness
so hollow right now,sadness
so so heavy...,sadness
whatever at the moment,neutral
I feel invisible to everyone.,sadness
really no energy at the moment,bored
My puppy just learned a new trick and it's adorable.,joy
extremely shaking at the moment,fear
"laughing on the outside, crying on the inside.",sadness
i feel drained??,bored
Currently brush my teeth.,neutral
I need to check the mail.,neutral
so just fine...,neutral
really pissed at the moment,anger
very nothing special!,neutral
Just comb my hair.,neutral
so heart hurts,sadness
I am drained but I feel great.,joy
i feel makes my blood boil right now,anger
My blood is boiling.,anger
I am tired but I feel ok.,joy
just lethargic,bored
I am sore but I feel great.,joy
feeling i dont have energy today,bored
so it's okay at the moment,neutral
just afraid...,fear
Currently tie my shoes.,neutral
Jitters before the big speech.,fear
exhausted but great.,joy
so meaningless lately,sadness
so sluggish,bored
i am in pain today,sadness
empty inside lately,sadness
okay today,neutral
i am normal day!,neutral
I need to comb my hair.,neutral
I am drive to work right now.,neutral
I am write a list right now.,neutral
literally furious at the moment,anger
I'm terrified of what the doctor might say.,fear
just brokenhearted right now,sadness
i feel just fine??,neutral
just terrified,fear
i feel okay right now,neutral
just makes my blood boil,anger
i feel i dont have energy!,bored
so makes my blood boil??,anger
i am alright at the moment,neutral
shattered lately,sadness
I can't stop smiling after our date last night.,joy
very sluggish right now,bored
very shaking??,fear
"smiling on the outside, sad on the inside.",sadness
just exhausted lately,bored
so anxious at the moment,fear
worried lately,fear
sore but happy.,joy
i am sluggish right now,bored
i feel enraged lately,anger
just shaken today,fear
extremely rattled right now,fear
The uncertainty is overwhelming.,fear
literally grief!,sadness
i feel just fine today,neutral
i feel enraged!,anger
very troubled right now,fear
literally troubled at the moment,fear
really okay i guess,neutral
really anxious,fear
i feel sick of fake people??,anger
Currently sit down.,neutral
fake people,anger
i am i'm okay at the moment,neutral
I am take out the trash right now.,neutral
feeling sluggish at the moment,bored
really so heavy!,sadness
I am tie my shoes right now.,neutral
"partying on the outside, crying on the inside.",sadness
just troubled!,fear
i feel livid lately,anger
Time to brush my teeth.,neutral
i am blood boil today,anger
I need to turn on the light.,neutral
There's a heavy weight on my chest that won't go away.,sadness
just makes my blood boil??,anger
pissed!,anger
extremely i feel nothing today,bored
panicking!,fear
It's tuesday.,neutral
very so annoyed,anger
very scared right now,fear
I have a pen.,neutral
I feel unsafe here.,fear
really crushed...,sadness
I am eat a sandwich right now.,neutral
anxious!,fear
i feel exhausted lately,bored
feeling listless??,bored
Vibes are off.,fear
just rattled??,fear
very livid today,anger
I need to open the window.,neutral
extremely broken today,sadness
sleepy but great.,joy
i am shaking!,fear
i am i dont have energy today,bored
feeling mad,anger
so pain...,sadness
Hiding my tears behind a smile.,sadness
enraging!,anger
really sick of fake people right now,anger
I'm going to check the mail.,neutral
very i'm okay!,neutral
hollow...,sadness
really pointless at the moment,sadness
feeling terrified,fear
really just fine right now,neutral
drained but good.,joy
I am joking but inside I am crying.,sadness
just furious right now,anger
feeling pissed,anger
i feel pain right now,sadness
Furious at the situation.,anger
feeling normal day today,neutral
i feel feeling anxious??,fear
Cannot wait for the weekend!,joy
really anxious at the moment,fear
Currently look at the clock.,neutral
extremely blood boil,anger
feeling meaningless today,sadness
literally i feel nothing,bored
really feeling sleepy...,bored
lazy today,bored
feeling all good,neutral
i am nervous??,fear
feeling panic attack today,fear
shaken today,fear
Worn out but my heart is full.,joy
I am open the window right now.,neutral
feeling no energy right now,bored
feeling worried right now,fear
feeling alright at the moment,neutral
I am sore but I feel content.,joy
Time to drink water.,neutral
very fed up today,anger
i am crushed right now,sadness
just troubled??,fear
just sleepy at the moment,bored
i am unmotivated!,bored
i feel terrified??,fear
extremely just fine...,neutral
very nothing special lately,neutral
I need a break before I scream.,anger
really sleepy today,bored
very okay i guess,neutral
very normal day,neutral
Listless afternoon.,bored
Time to take out the trash.,neutral
really i feel nothing??,bored
I'm neither happy nor sad.,neutral
just flat right now,bored
i am panic attack!,fear
just livid??,anger
very it's okay today,neutral
just nothing special,neutral
There is literally nothing to do.,bored
extremely sick of fake people right now,anger
very pointless at the moment,sadness
just lethargic today,bored
so blood boil at the moment,anger
really whatever right now,neutral
i am empty inside right now,sadness
Watching paint dry would be more fun.,bored
i am i feel nothing lately,bored
Time to clean my room.,neutral
really so heavy lately,sadness
very nervous,fear
literally no energy right now,bored
Just drink water.,neutral
literally empty inside...,sadness
"smiling on the outside, broken on the inside.",sadness
I am exhausted but I feel happy.,joy
average right now,neutral
flat at the moment,bored
Standard procedure.,neutral
I am tired but I feel satisfied.,joy
nothing special??,neutral
tired but great.,joy
feeling rattled today,fear
Nervous and terrified.,fear
feeling okay i guess right now,neutral
I can't focus because I'm so worried.,fear
exhausted but content.,joy
i feel feeling anxious,fear
very hollow lately,sadness
i feel anxious!,fear
literally pain at the moment,sadness
Lunch was okay.,neutral
i feel unbearable!,sadness
I'm just staring at the wall.,bored
all good,neutral
extremely drained right now,bored
really grief,sadness
makes my blood boil right now,anger
I've told you a thousand times!,anger
i feel shattered...,sadness
literally alright today,neutral
Just tie my shoes.,neutral
so i'm okay??,neutral
I feel so empty inside.,sadness
very shattered at the moment,sadness
Hair on my neck is standing up.,fear
heart hurts,sadness
i feel drained!,bored
extremely anxious...,fear
so livid today,anger
really just fine??,neutral
I am exhausted but I feel ok.,joy
I would be happy if he called.,sadness
Time to sit down.,neutral
I need to tie my shoes.,neutral
just unbearable,sadness
i feel existing...,neutral
literally fine lately,neutral
very drained!,bored
extremely no energy at the moment,bored
Time to buy groceries.,neutral
i feel nothing at the moment,bored
i feel existing!,neutral
Just brush my teeth.,neutral
i feel devastated today,sadness
I am read the news right now.,neutral
i feel everything feels pointless lately,sadness
literally it's okay at the moment,neutral
What if I fail? What if everyone laughs at me?,fear
I am partying but inside I am broken.,sadness
I am exhausted but I feel satisfied.,joy
i am afraid right now,fear
I am wait for the bus right now.,neutral
i am nothing special right now,neutral
I'm doing okay.,neutral
"partying on the outside, sad on the inside.",sadness
extremely shattered...,sadness
extremely mad today,anger
feeling i dont have energy...,bored
Time to drive to work.,neutral
i am okay i guess lately,neutral
so shattered??,sadness
extremely panic attack,fear
literally nothing special lately,neutral
Why does everything always go wrong for me?,sadness
literally everything feels pointless,sadness
I am close the door right now.,neutral
feeling terrified at the moment,fear
extremely lazy,bored
very heart hurts,sadness
makes my blood boil...,anger
extremely blood boil today,anger
I am charge my phone right now.,neutral
i am average,neutral
literally so annoyed...,anger
"joking on the outside, empty on the inside.",sadness
i feel worried!,fear
It is what it is.,neutral
very meaningless!,sadness
I am pay the bills right now.,neutral
literally sick of fake people!,anger
