text,label
Wow. I need a minute to process this.,surprise
I went for a walk. It was nice.,neutral
I'm performing well at work but not over-exerting myself.,neutral
How can someone be so selfish and not even realize it.,anger
He left his favorite shirt with me so I'd have something that smells like him.,love
It is what it is.,neutral
I smiled today and it felt foreign on my face.,sadness
I got into my dream school!,joy
I got the call and I was so shocked I couldn't even respond.,surprise
Every night I replay what went wrong.,sadness
I haven't really laughed in weeks.,sadness
I have a list of things to do but zero motivation to do any of them.,bored
I'm dreading tomorrow more than I can express.,fear
I've opened every app on my phone twice and nothing interests me.,bored
I'm done being nice to people who don't deserve it.,anger
Things that used to excite me just feel like noise now.,bored
My chest literally aches from how much I miss them.,sadness
I ran some errands and now I'm back.,neutral
I opened the letter and my whole world shifted.,surprise
I'm so proud of the life I've built.,joy
The way he looks at her when she's talking is everything.,love
I would give everything to protect this family.,love
They treat me like I'm disposable.,anger
I love the way he laughs when he thinks nobody is watching.,love
I'm falling asleep happy and that's enough.,joy
I failed at something I really cared about.,sadness
He learned my coffee order by heart.,love
"I woke up healthy, surrounded by love. What more could I want.",joy
I'm afraid to look at my bank account.,fear
I'm fed up with the double standards.,anger
I don't know how to ask for help without feeling weak.,sadness
Just thinking about what to have for lunch.,neutral
I watched a sunset alone and wished I had someone to share it with.,sadness
The world is happening outside and I'm here doing absolutely nothing.,bored
I caught up on emails and cleared my inbox.,neutral
I feel like I'm wasting my time but also don't care enough to stop.,bored
My hands shake before every meeting and it's getting worse.,fear
I feel light and free for the first time in forever.,joy
Someone told me great news and I couldn't even fake a reaction.,bored
The most interesting thing that happened today was a notification about a software update.,bored
Her kindness heals parts of me I didn't know were broken.,love
The fear of failure keeps me from even trying.,fear
I've read the same paragraph four times because my brain keeps drifting.,bored
Life just threw me the most unexpected curveball.,surprise
I just exist. That's the whole update.,bored
I smiled at our old photos and then just broke down crying.,sadness
I just want one more conversation with them.,sadness
He stayed through the worst of it and never once complained.,love
"She is my home, no matter where we are.",love
Everything feels meh.,bored
I drove around for hours because I didn't want to go home to an empty house.,sadness
What in the world. I'm stunned.,surprise
The depth of what I feel for you scares me sometimes.,love
I don't feel anything at all and I can't tell if that's okay or not.,bored
I watched the news and felt absolutely nothing.,bored
I'm one bad day away from completely falling apart.,fear
My weekend plans: absolutely nothing. Not by choice.,bored
They ruined everything and they don't even feel bad about it.,anger
She braids my hair every morning and tells me stories.,love
I wrote a letter to my dad telling him everything I never said.,love
I feel invisible.,sadness
I used to love this time of year.,sadness
This makes me absolutely livid and I'm not apologizing for it.,anger
I just want to bottle this feeling and keep it forever.,joy
I caught fireflies with my kids tonight. Pure magic.,joy
That revelation changed everything I thought I knew.,surprise
My mom always knows exactly what to say.,love
Everything is stable. Steady.,neutral
I want to punch a wall right now.,anger
Watching him sleep peacefully makes my heart so full.,love
"Wait, WHAT? You're telling me this NOW?",surprise
I've never been so disrespected in my life.,anger
I've never felt this content before.,joy
I cried on the bus today and nobody looked twice.,sadness
I just got published. My words are out there in the world.,joy
I can't believe you just stood there and said nothing.,anger
My neighbor just casually mentioned they used to be a spy.,surprise
I'm at peace with where things stand.,neutral
Everything feels gray.,sadness
I'm afraid I'm turning into someone I don't want to be.,fear
I love that we can sit in silence and it doesn't feel weird.,love
I read a chapter of my book during lunch.,neutral
I'm not sad. I'm not happy. I'm just here.,bored
It's been months and the pain hasn't gotten any smaller.,sadness
What if they find out I have no idea what I'm doing.,fear
Love isn't a word. It's the way you show up every single day.,love
Grief hits you in the strangest moments.,sadness
Sometimes the universe just gives you exactly what you need.,joy
I need stimulation. This silence is killing me.,bored
I completed the task without any issues.,neutral
Stop making excuses and own up to what you did.,anger
They promoted the guy who takes credit for everyone else's work.,anger
I am done being patient with people who don't respect my time.,anger
I'm so checked out right now.,bored
I walked out of the exam feeling defeated and turns out I aced it.,surprise
The stars were unbelievable tonight and I just sat there in awe.,joy
Everything reminds me of what I lost.,sadness
The holidays are the hardest without them.,sadness
"I need something to happen. Anything. Good, bad, I don't care.",bored
You're kidding me right now. Seriously?,surprise
The commute was smooth today.,neutral
I'm just doing my thing today.,neutral
I can't believe how lucky I feel right now.,joy
I hugged my mom and didn't want to let go.,joy
I woke up in a panic and couldn't remember why.,fear
I got the job after six months of trying!,joy
You don't get to hurt me and then act like the victim.,anger
"The plot twist was incredible, I did not see it coming at all.",surprise
Music hit different today in the best way possible.,joy
Every day feels like a carbon copy of the one before it.,bored
Had a quiet morning reading the paper.,neutral
I didn't know friendship could feel this deep.,love
I'm so bored I could watch paint dry and it would be an improvement.,bored
The weather is fine today.,neutral
I won the raffle. I never win anything. This can't be real.,surprise
Today is forgettable and I haven't even finished it yet.,bored
I have no complaints today.,neutral
I can't focus because my brain keeps going to dark places.,fear
I can feel the rage building and I'm trying not to explode.,anger
I'm so understimulated my brain is practically begging for input.,bored
I had a quiet evening at home and it was exactly what I needed.,neutral
My dog learned a new trick and I'm unreasonably proud.,joy
The panic comes in waves and each one is worse.,fear
Sometimes the sadness creeps in and I can't stop it.,sadness
"Some days I forget, and then it all comes crashing back.",sadness
I don't know what's around the corner and that scares me.,fear
I'm not in a rush. Everything can wait.,neutral
I had to pull over because my heart was racing so fast.,fear
The twist in that movie blew my mind.,surprise
Sick of fake people.,anger
I'm so tired of feeling this way.,sadness
I feel grounded today.,neutral
I had leftovers for dinner. They were alright.,neutral
I'm present but not particularly engaged or disengaged.,neutral
That feeling when you help someone and they genuinely light up.,joy
"I feel completely flat. No highs, no lows, just nothing.",bored
"I went for a walk, came back, and I'm still bored.",bored
You had one job and you couldn't even do that right.,anger
I've been flipping channels for thirty minutes and nothing holds my attention.,bored
I looked at the results three times because I didn't believe them.,surprise
Today I realized how far I've come and I'm proud of myself.,joy
I'm feeling pretty balanced right now.,neutral
I don't feel like I belong anywhere.,sadness
I never expected to hear from them again after all these years.,surprise
Every wrinkle on her face tells a story of love.,love
I feel like a burden to everyone around me.,sadness
My heart feels bruised.,sadness
Looking forward to a quiet weekend.,neutral
My energy is at absolute zero today.,bored
"I love every version of you, past, present, and future.",love
I'm shook.,surprise
I handled the tasks on my to-do list efficiently.,neutral
I had a conversation with a colleague about work procedures.,neutral
I feel like nobody really knows me anymore.,sadness
I saw a family laughing together at the park and it made me cry.,sadness
I woke up to a text that made my whole day.,joy
She walked into my life and suddenly everything made sense.,love
My chest tightens every time I walk into that building.,fear
I've been smiling all day for no reason.,joy
This situation makes my blood boil.,anger
I feel like something bad is about to happen.,fear
I'm overthinking everything and I can't turn it off.,fear
I keep checking my phone even though I know no one will text.,sadness
That was the last person I expected to see at that event.,surprise
My hard work actually made a difference and people noticed.,joy
I can't even think of something I want to do.,bored
I cooked a new recipe. It turned out decent.,neutral
My whole family is together for the first time in years.,joy
I'm annoyed that I even have to deal with this.,anger
The meeting went as expected.,neutral
She stayed up all night with me even though she had work early.,love
"It was an average day. Nothing great, nothing bad.",neutral
Even good things feel heavy right now.,sadness
I've been doomscrolling for two hours straight. Send help.,bored
I had green tea and journaled for a few minutes.,neutral
I'm terrified of making a mistake that can't be undone.,fear
I cooked dinner and cleaned up.,neutral
Everyone moved on but I'm still stuck in that moment.,sadness
I'm not depressed. I'm just overwhelmingly bored.,bored
"Hold on, did I hear you right?",surprise
My day has been a flat line. Literally nothing happened.,bored
Sunday afternoon and I'm just killing time until Monday.,bored
I had a panic attack in the grocery store today.,fear
Nobody checked in on me today.,sadness
Seeing my parents hold hands after thirty years of marriage.,love
I just don't feel like doing anything at all.,bored
I perfected the recipe I've been working on for weeks.,joy
I've been playing one game on repeat because I can't think of anything else.,bored
I don't think anyone would notice if I just disappeared.,sadness
They lied to my face and expected me to just take it.,anger
This whole thing is a massive waste of my time.,anger
They knew exactly what they were doing.,anger
I feel like my life is buffering.,bored
My body tenses up instinctively around certain people.,fear
I'm just going with the flow.,neutral
I've been wearing the same sweatpants for three days because what's the point.,bored
I watered the plants and checked mail.,neutral
My mom called just to say she's proud of me.,joy
I walked in and the place was completely transformed. How did they do that?,surprise
I tried being productive. Lasted about four minutes.,bored
My brain feels like it's running in power saving mode.,bored
I'm in a rut and I can't climb out.,bored
I can't shake this feeling of dread.,fear
I've refreshed the same page fifteen times hoping for something new.,bored
I'm literally watching the clock. It's not even moving.,bored
The sunset tonight made everything feel worth it.,joy
Took the scenic route today. It was pleasant.,neutral
You promised you'd change and you didn't. Again.,anger
"I feel on edge all the time, like I'm waiting for something to go wrong.",fear
I miss being happy without trying.,sadness
I'm exhausted from pretending everything is fine.,sadness
Can you seriously not see how wrong this is.,anger
I went to our favorite restaurant alone and couldn't even order.,sadness
I'm angry at a world that lets this happen.,anger
I thought time heals everything but it's been years.,sadness
I feel like I'm watching my life from the outside.,sadness
I have access to literally all of human knowledge and I'm still bored.,bored
I met someone who makes me want to be a better person.,joy
I thought I was getting better but today proved me wrong.,sadness
I just had the most incredible meal.,joy
I feel genuinely optimistic about the future for once.,joy
The days blur into each other when nothing changes.,bored
I'm stuck in an infinite loop of doing nothing and feeling guilty about it.,bored
I've been lying in bed all day and I just can't get up.,sadness
I'm okay with the pace of things right now.,neutral
I look at my kids and finally understand the word unconditional.,love
I keep replaying that conversation in my head wondering what I said wrong.,fear
I keep reaching for my phone to text her before I remember she's gone.,sadness
I'm angry and I have every right to be.,anger
I literally cannot deal with this level of stupidity.,anger
We stayed up talking until 3am and it felt like no time passed.,joy
They make me feel seen in a way nobody else ever has.,love
All the shows I used to love seem boring now.,bored
I found a twenty dollar bill in my old jacket pocket.,joy
I watched some TV after work.,neutral
I've been staring at this wall for twenty minutes and I don't care.,bored
I'm somewhere between lazy and lifeless.,bored
I'm exactly where I'm supposed to be.,joy
What if I'm wrong about everything.,fear
The worst part is knowing it could have been different.,sadness
I was shaking with anger after that conversation.,anger
My kid drew a picture of our family and I'm keeping it forever.,joy
"I ate because it was lunchtime, not because I was hungry.",bored
I was already stressed and then this happened.,anger
Even my thoughts are boring right now.,bored
I audibly gasped. In public. No shame.,surprise
I've been procrastinating for so long I forgot what I was avoiding.,bored
The house feels too quiet now.,sadness
This is so unfair and nobody cares.,anger
My mind is clear.,neutral
I'm tired of being the bigger person while they get away with everything.,anger
Things are finally going right.,joy
I tried calling someone but nobody picked up.,sadness
He always saves the last bite for me.,love
I'm anxious about things that haven't even happened yet.,fear
Just going through the motions.,bored
I caught the earlier train today which was nice.,neutral
That twist ending left me staring at the ceiling for twenty minutes.,surprise
You broke your word and that's not something I take lightly.,anger
Just another Tuesday.,neutral
I feel like I'm mourning someone who's still alive.,sadness
Wait... you're serious? This isn't a joke?,surprise
I learned something new today. That was satisfying.,neutral
It hits different when you realize nobody noticed you were struggling.,sadness
Sometimes I lie awake imagining the worst possible outcome.,fear
I danced in the rain today and didn't care who saw.,joy
I'm good. Nothing feels urgent or overwhelming.,neutral
I've been screaming into the void and nobody is listening.,anger
I spent the morning focusing on deep work. It was productive.,neutral
She knows my fears and loves me anyway.,love
I love the way this house smells when mom is cooking.,love
"My energy is even today. Not high, not low.",neutral
What if this is as good as it gets.,fear
She's not just my partner; she's my whole world.,love
"I ate breakfast, brushed my teeth, and started my day.",neutral
I've been sitting here for an hour and haven't done a single productive thing.,bored
Nothing to report. Just a regular day.,neutral
I'm afraid to hope because the disappointment would destroy me.,fear
The silence in this apartment is deafening.,sadness
"I just feel really, really low today.",sadness
I keep thinking about all the things I should have said.,sadness
"Didn't see that one coming, not even close.",surprise
I observed the birds in the yard this morning.,neutral
I work twice as hard for half the recognition.,anger
They apologized but didn't mean a single word of it.,anger
I lost myself somewhere along the way.,sadness
"Out of all the days that have existed, this is definitely one of them.",bored
I love how they light up when they talk about things they care about.,love
The way he hugs me — like I'm the most important person in the world.,love
The uncertainty is killing me more than the actual problem.,fear
I trusted you and you used it against me.,anger
I lay awake at 3am worrying about things I can't control.,fear
This is the kind of thing you read about but never expect to experience.,surprise
My heart is overflowing with gratitude today.,joy
Everything is going wrong and I've had it.,anger
My mind won't stop racing with worst-case scenarios.,fear
Came home to a surprise I will never forget.,surprise
My garden is blooming beautifully this spring.,joy
I'm in a steady head space today.,neutral
Today was proof that good things still happen.,joy
Even breathing feels heavy today.,sadness
You took advantage of someone who trusted you completely.,anger
I question every decision I make and it's exhausting.,fear
"I feel like furniture. Just here, taking up space.",bored
I've never felt this understood before.,love
Nobody takes accountability anymore and it's infuriating.,anger
I'm worried I'll never get over this.,fear
I feel like time stopped but in the most uninteresting way possible.,bored
My attention span is officially nonexistent.,bored
I cleaned the apartment and it feels refreshing.,neutral
Honestly I'd welcome a minor inconvenience just for the variety.,bored
I get this sinking feeling every Sunday night before Monday.,fear
I grew these tomatoes from seed and they're finally ripe.,joy
I can't believe the person I loved most could hurt me this deeply.,sadness
I graduated today. Still can't believe it's real.,joy
I love you isn't enough to describe how I feel.,love
The way my grandmother holds my hand — I never want to forget.,love
I keep opening the fridge even though I know nothing new is in there.,bored
I can't listen to that song anymore without tearing up.,sadness
Is it possible to be bored of being bored?,bored
I'm so grateful for the small moments like this one.,joy
Nobody teaches you how to grieve. You just drown until you learn to float.,sadness
Brain empty. No thoughts. Just existing.,bored
I scrolled through my phone for three hours and can't remember a single thing.,bored
Every conversation feels like it's happening underwater.,bored
She held my hand during the scary part without me asking.,love
I just found out I have a half-sibling I never knew about.,surprise
Someone complimented my work and it made my entire week.,joy
The thought of starting over at my age is paralyzing.,fear
Just taking things one step at a time.,neutral
What if they don't come back.,fear
Sitting here wishing life had a fast forward button.,bored
This moment right here — this is what matters.,joy
I want to grow old with this person.,love
The audacity of some people is unbelievable.,anger
The project is on track and I'm not stressed about it.,neutral
Got the acceptance letter. I'm screaming.,joy
My quiet coworker just delivered the most powerful speech I've ever heard.,surprise
I'm so irritated by how incompetent this entire process is.,anger
She said yes!,joy
Just finished yoga and I feel balanced.,neutral
I'm worried sick about my parents' health.,fear
I just want to feel something other than this emptiness.,sadness
I feel like I'm standing at the edge of a cliff.,fear
Out of nowhere the whole office started clapping for me.,surprise
I sat through a two-hour meeting and retained zero percent of it.,bored
She told me she's pregnant and I did NOT see that coming.,surprise
I made someone's day and it made mine too.,joy
I checked my bank account and there's an extra deposit I can't explain.,surprise
I reconnected with an old friend and it felt like no time had passed.,joy
I would do anything that makes you smile.,love
I love how you make even boring days feel special.,love
I finished the marathon. I actually did it.,joy
The way she says my name makes the world stop.,love
I'm existing but not really living today.,bored
I feel dread in the pit of my stomach and it won't go away.,fear
If boredom was a sport I'd be a world champion.,bored
"Nothing noteworthy, which is sometimes the best kind of day.",neutral
I noticed the trees are changing color. Interesting.,neutral
The whole room cheered when I finished my presentation.,joy
Just living day to day.,neutral
Just had the best coffee of my life at this tiny place downtown.,joy
My anxiety has been through the roof lately.,fear
I've been biting my tongue for way too long.,anger
I'm trying so hard but nothing feels like enough.,sadness
There's a sadness deep inside me that I can't reach to fix.,sadness
My baby grabbed my finger and my whole heart melted.,love
I can barely wrap my head around what just happened.,surprise
What if I make the wrong decision and ruin everything.,fear
My daughter took her first steps today and I cried happy tears.,joy
My reaction was pure shock. Just pure shock.,surprise
That moment when you realize everything worked out.,joy
I feel blank. Like a factory reset happened on my personality.,bored
I woke up crying and I don't even know why.,sadness
"They didn't just let me down, they betrayed me.",anger
My jaw literally dropped when I heard the news.,surprise
That was the most unexpected thing that's happened to me all year.,surprise
Life surprised me with something beautiful today.,joy
People keep asking how I am and I don't know what to say because I feel nothing.,bored
I passed my exam! All those late nights finally paid off.,joy
I feel stable and that's enough.,neutral
My test results came back completely normal. I was bracing for the worst.,surprise
How many times do I have to explain before someone listens.,anger
I would cross oceans for the people sitting at this table.,love
I took a walk around the block at lunch. Fresh air was nice.,neutral
I can't believe this is actually happening.,surprise
I'm focused. My work is flowing well.,neutral
"He remembered the small things, and that meant everything.",love
I sat in the parking lot for twenty minutes because I couldn't face going inside.,sadness
I froze during the presentation and now I can't stop replaying it.,fear
I need a hobby. Or a friend. Or a crisis. Something.,bored
I gave this company ten years and they let me go over email.,anger
There's nothing to look forward to this week.,bored
We built a life together and I'm so proud of it.,love
I used to love rainy days. Now they just make me feel emptier.,sadness
"I made my bed, brewed some tea, and started working.",neutral
How dare they speak to me like that.,anger
Don't tell me to calm down when you're the reason I'm upset.,anger
I can't stop smiling after today.,joy
"I woke up forgetting, and then remembered, and that was the worst part.",sadness
The world keeps spinning but I feel frozen.,sadness
I feel emotionally numb and physically restless at the same time.,bored
Today was one of those rare perfect days.,joy
"All in all, a fairly standard day.",neutral
I laughed until I had tears streaming down my face.,joy
The world looks different when you're happy.,joy
"Every time I try to express how I feel, I get shut down.",anger
I'm so frustrated I could scream.,anger
The doctor said they need to run more tests.,fear
I don't want to go out because everything out there reminds me of better times.,sadness
I'm genuinely happy right now and I want to hold onto this feeling.,joy
