text,label
really pointless today,sadness
drained but content.,joy
I've told you a thousand times!,anger
very okay!,neutral
Currently comb my hair.,neutral
I need to wait for the bus.,neutral
i feel listless!,bored
really so annoyed at the moment,anger
in pain right now,sadness
I am comb my hair right now.,neutral
feeling apathetic!,bored
literally nervous lately,fear
fake people at the moment,anger
i feel brokenhearted today,sadness
Time to open the window.,neutral
i am panicking lately,fear
i am heart hurts,sadness
panicking!,fear
extremely scared...,fear
Currently read the news.,neutral
literally makes my blood boil,anger
so dread at the moment,fear
just sick of fake people,anger
I'm neither happy nor sad.,neutral
I'm going to drive to work.,neutral
very drained!,bored
so flat right now,bored
very feeling sleepy right now,bored
i feel existing!,neutral
very lazy right now,bored
feeling livid!,anger
i am enraged at the moment,anger
so frustrated today,anger
i am grief??,sadness
so it's okay at the moment,neutral
listless!,bored
alarmed,fear
I need to drink water.,neutral
i feel feeling sleepy,bored
Currently wash the dishes.,neutral
I'm terrified of what the doctor might say.,fear
i feel livid lately,anger
just broken right now,sadness
really whatever!,neutral
i feel meaningless,sadness
extremely empty inside...,sadness
Just charge my phone.,neutral
i am rattled??,fear
i am enraged right now,anger
extremely brokenhearted right now,sadness
so rattled!,fear
I have zero motivation today.,bored
so normal day at the moment,neutral
fed up at the moment,anger
so devastated right now,sadness
i feel sleepy at the moment,bored
so shaking,fear
really scared...,fear
makes my blood boil...,anger
extremely feeling anxious!,fear
i feel unbearable,sadness
i feel in pain today,sadness
I feel so empty inside.,sadness
Tears just won't stop falling.,sadness
feeling sick of fake people right now,anger
The car is parked outside.,neutral
feeling void,bored
extremely i dont have energy...,bored
literally empty inside...,sadness
really unbearable??,sadness
just worried,fear
just troubled!,fear
My phone is charged.,neutral
just exhausted lately,bored
literally all good lately,neutral
so in pain today,sadness
The uncertainty is overwhelming.,fear
very dread today,fear
extremely rattled right now,fear
really shattered lately,sadness
I look happy but I'm dying inside.,sadness
I am sore but I feel great.,joy
i feel just fine today,neutral
i am scared,fear
i feel unmotivated today,bored
just furious right now,anger
really troubled today,fear
so enraged right now,anger
Currently close the door.,neutral
i am okay...,neutral
i am in pain today,sadness
so fine at the moment,neutral
"I can't sleep, too many thoughts.",fear
i am hollow...,sadness
just makes my blood boil??,anger
very i'm okay at the moment,neutral
feeling frustrated...,anger
i feel broken lately,sadness
I'm scared of losing you.,fear
very shaken at the moment,fear
i feel terrified??,fear
so panicking lately,fear
sore but happy.,joy
really fed up lately,anger
whatever right now,neutral
Is it safe to go out?,fear
feeling shaken!,fear
i am i dont have energy right now,bored
just mad right now,anger
really heart hurts today,sadness
just lethargic...,bored
existing??,neutral
feeling pointless right now,sadness
really i am feeling anxious...,fear
I feel like I'm drowning.,sadness
so fake people??,anger
I'm going to tie my shoes.,neutral
i feel frustrated...,anger
really lethargic right now,bored
My heart is full.,joy
extremely afraid today,fear
just grief,sadness
I'm going to walk the dog.,neutral
"partying on the outside, crying on the inside.",sadness
I need to brush my teeth.,neutral
livid today,anger
I'm just staring at the wall.,bored
just okay right now,neutral
extremely fed up!,anger
i am fake people??,anger
really normal day today,neutral
i am blood boil today,anger
i feel i'm okay today,neutral
I am sore but I feel happy.,joy
extremely afraid at the moment,fear
extremely i am okay at the moment,neutral
This is so frustrating!,anger
i am livid at the moment,anger
rattled??,fear
very meaningless lately,sadness
really afraid??,fear
feeling terrified,fear
I am exhausted but I feel good.,joy
really so heavy!,sadness
extremely exhausted,bored
"laughing on the outside, dying on the inside.",sadness
I am wash the dishes right now.,neutral
Time to put on socks.,neutral
just fine today,neutral
really alright??,neutral
really fine??,neutral
very fed up,anger
very pointless right now,sadness
Nothing much happening.,neutral
I am sleepy but I feel happy.,joy
so furious lately,anger
literally alarmed??,fear
very shattered today,sadness
I am partying but inside I am sad.,sadness
very terrified...,fear
I am drive to work right now.,neutral
No energy to cook.,bored
very listless lately,bored
i am fine??,neutral
I am look at the clock right now.,neutral
literally i am okay lately,neutral
average right now,neutral
literally pointless lately,sadness
extremely alarmed!,fear
i feel no energy!,bored
very i'm okay,neutral
i am just fine,neutral
Time to drive to work.,neutral
very i'm okay!,neutral
feeling apathetic,bored
i feel feeling anxious right now,fear
i feel worried,fear
i feel everything feels pointless lately,sadness
i am broken right now,sadness
feeling heart hurts??,sadness
tired but satisfied.,joy
feeling meaningless today,sadness
very all good right now,neutral
so existing today,neutral
I'm going to wait for the bus.,neutral
mad,anger
extremely grief,sadness
i am nervous??,fear
i am sick of fake people at the moment,anger
feeling exhausted today,bored
very i dont have energy lately,bored
really average lately,neutral
feeling brokenhearted...,sadness
i am i feel nothing lately,bored
I am joking but inside I am sad.,sadness
This traffic is a nightmare.,anger
literally mad...,anger
just no energy today,bored
just okay at the moment,neutral
feeling fine at the moment,neutral
literally brokenhearted lately,sadness
literally i am okay right now,neutral
really blood boil!,anger
really in pain right now,sadness
really i'm okay at the moment,neutral
i am void today,bored
extremely so annoyed today,anger
My feet hurt but it was worth it.,joy
Laughing to keep from crying.,sadness
just brokenhearted right now,sadness
I need to charge my phone.,neutral
i feel shattered??,sadness
I am drained but I feel happy.,joy
feeling terrified at the moment,fear
just sleepy,bored
I am joking but inside I am broken.,sadness
really it's okay lately,neutral
I feel like a zombie.,bored
really panicking lately,fear
really sluggish at the moment,bored
extremely feeling sleepy!,bored
void right now,bored
very heart hurts,sadness
really empty inside right now,sadness
Same old routine.,bored
very mad,anger
so annoyed,anger
Walking the dog.,neutral
really feeling anxious right now,fear
just troubled lately,fear
What if they find out?,fear
I need to drive to work.,neutral
i feel blood boil,anger
feeling exhausted right now,bored
just pointless,sadness
just terrified,fear
feeling void today,bored
Nervous but excited!,joy
i am sleepy!,bored
Just walk the dog.,neutral
very worried right now,fear
Time to check the mail.,neutral
so pissed right now,anger
very anxious lately,fear
flat at the moment,bored
Currently buy groceries.,neutral
Something feels wrong.,fear
very shaking??,fear
very troubled at the moment,fear
literally pain at the moment,sadness
feeling normal day today,neutral
frustrated lately,anger
so pointless today,sadness
i feel afraid lately,fear
sleepy but happy.,joy
extremely shaken!,fear
i feel drained??,bored
Time to walk the dog.,neutral
"joking on the outside, dying on the inside.",sadness
i am fed up right now,anger
literally alarmed at the moment,fear
very pointless!,sadness
I need to sit down.,neutral
just normal day lately,neutral
feeling makes my blood boil today,anger
very hollow lately,sadness
so so annoyed at the moment,anger
so enraged at the moment,anger
really nervous lately,fear
so just fine...,neutral
i feel terrified...,fear
brokenhearted right now,sadness
just listless...,bored
shattered lately,sadness
i am void...,bored
sleepy but great.,joy
I am tired but I feel happy.,joy
Worn out but my heart is full.,joy
I am read the news right now.,neutral
feeling nervous right now,fear
exhausted but ok.,joy
feeling apathetic at the moment,bored
feeling unmotivated!,bored
i am lethargic!,bored
Time to turn on the light.,neutral
so grief right now,sadness
Paralyzed by fear.,fear
feeling pointless,sadness
Everything is going exactly according to plan!,joy
I'm going to charge my phone.,neutral
just all good,neutral
I cooked a perfect meal and everyone loved it.,joy
so pain...,sadness
just pissed,anger
Blah.,bored
Currently brush my teeth.,neutral
The meeting is at 2 PM.,neutral
really flat at the moment,bored
just crushed right now,sadness
very okay at the moment,neutral
very enraging at the moment,anger
just exhausted right now,bored
really all good!,neutral
sleepy but good.,joy
drained but good.,joy
Watching paint dry would be more fun.,bored
extremely okay i guess,neutral
really devastated??,sadness
literally sick of fake people!,anger
Currently take out the trash.,neutral
i feel flat right now,bored
i am nervous at the moment,fear
literally shaken??,fear
"laughing on the outside, sad on the inside.",sadness
so pain right now,sadness
extremely heart hurts!,sadness
i am i am feeling anxious right now,fear
whatever at the moment,neutral
Time to comb my hair.,neutral
really makes my blood boil lately,anger
i am all good!,neutral
Listless afternoon.,bored
really unmotivated lately,bored
I need to comb my hair.,neutral
feeling anxious today,fear
I wish I was happy.,sadness
just flat right now,bored
i am sluggish lately,bored
literally sleepy...,bored
Currently drink water.,neutral
"smiling on the outside, sad on the inside.",sadness
existing today,neutral
very makes my blood boil lately,anger
feeling brokenhearted today,sadness
literally feeling anxious...,fear
extremely okay,neutral
extremely flat lately,bored
just rattled lately,fear
i am unmotivated??,bored
just furious today,anger
Lunch was okay.,neutral
I miss him so much it hurts physically.,sadness
really enraged at the moment,anger
"partying on the outside, dying on the inside.",sadness
very pissed lately,anger
really fake people!,anger
Just look at the clock.,neutral
i am okay today,neutral
feeling exhausted??,bored
i feel empty inside lately,sadness
She said yes!,joy
extremely i feel nothing??,bored
extremely panic attack,fear
really just fine right now,neutral
feeling grief lately,sadness
extremely lazy right now,bored
i feel it's okay,neutral
literally grief at the moment,sadness
feeling i am feeling anxious!,fear
feeling i dont have energy today,bored
i feel okay i guess,neutral
feeling listless lately,bored
sore but content.,joy
I'm going to check the mail.,neutral
i am no energy today,bored
very nothing special lately,neutral
extremely feeling sleepy at the moment,bored
really average,neutral
i am apathetic today,bored
so sluggish lately,bored
just void today,bored
Time to wash the dishes.,neutral
"laughing on the outside, empty on the inside.",sadness
I am joking but inside I am dying.,sadness
i am sleepy right now,bored
extremely devastated at the moment,sadness
very pointless today,sadness
I am eat a sandwich right now.,neutral
really blood boil...,anger
It is what it is.,neutral
i feel nothing special at the moment,neutral
i am scared!,fear
i feel unbearable!,sadness
extremely all good,neutral
Just comb my hair.,neutral
Acceptable outcome.,neutral
Crying myself to sleep again.,sadness
Currently clean my room.,neutral
I am beaming with pride right now.,joy
i dont have energy lately,bored
i am rattled at the moment,fear
I just laughed so hard I cried.,joy
really crushed...,sadness
fake people??,anger
nothing special,neutral
literally alarmed...,fear
really just fine??,neutral
Observation: the room is quiet.,neutral
pissed...,anger
feeling anxious lately,fear
really anxious,fear
It is raining slightly.,neutral
i am flat right now,bored
literally listless,bored
I can't stop smiling after our date last night.,joy
feeling listless right now,bored
i'm okay lately,neutral
really whatever right now,neutral
i feel i dont have energy!,bored
just flat!,bored
i am unbearable lately,sadness
just empty inside...,sadness
The sky is blue.,neutral
extremely shaking at the moment,fear
i am shaking!,fear
I am sleepy but I feel ok.,joy
really no energy at the moment,bored
afraid??,fear
all good lately,neutral
literally devastated at the moment,sadness
I am joking but inside I am empty.,sadness
Time to sit down.,neutral
so rattled lately,fear
very lazy??,bored
nothing special??,neutral
worried lately,fear
Why haven't they replied yet?,fear
i feel enraged!,anger
really so annoyed??,anger
really livid today,anger
exhausted but content.,joy
I am sore but I feel satisfied.,joy
very sluggish??,bored
i am nothing special lately,neutral
exhausted but good.,joy
extremely hollow at the moment,sadness
very enraging lately,anger
exhausted today,bored
extremely blood boil??,anger
Currently tie my shoes.,neutral
really dread right now,fear
I am sore but I feel good.,joy
exhausted but satisfied.,joy
Waiting for a text is torture.,fear
The computer is on.,neutral
i feel fake people right now,anger
"partying on the outside, broken on the inside.",sadness
i am dread,fear
extremely okay i guess at the moment,neutral
very enraging right now,anger
so i feel nothing,bored
feeling lethargic right now,bored
literally so heavy right now,sadness
i feel lazy??,bored
Currently fold laundry.,neutral
Scared of the dark.,fear
so panicking right now,fear
really broken??,sadness
Just stand up.,neutral
literally worried today,fear
really unmotivated today,bored
literally sleepy today,bored
feeling i feel nothing!,bored
My palms are sweating.,fear
My brain is foggy.,bored
i am terrified lately,fear
exhausted at the moment,bored
literally heart hurts,sadness
I am exhausted but I feel ok.,joy
I am sleepy but I feel great.,joy
extremely feeling anxious lately,fear
I'm going to stand up.,neutral
really i am feeling anxious at the moment,fear
i am in pain at the moment,sadness
very it's okay!,neutral
Time to wait for the bus.,neutral
i am troubled lately,fear
very so annoyed,anger
i am anxious...,fear
feeling all good right now,neutral
just fine lately,neutral
I finally got the promotion I've been working so hard for!,joy
really listless at the moment,bored
extremely blood boil today,anger
I need to read the news.,neutral
feeling i dont have energy lately,bored
just no energy...,bored
Too much pressure.,anger
really everything feels pointless at the moment,sadness
i feel drained!,bored
so meaningless at the moment,sadness
literally dread right now,fear
i am blood boil right now,anger
just feeling sleepy,bored
I keep refreshing the page.,fear
Just write a list.,neutral
fake people,anger
i feel sick of fake people today,anger
feeling drained??,bored
meaningless,sadness
literally heart hurts right now,sadness
i feel grief!,sadness
extremely flat!,bored
I am smiling but inside I am sad.,sadness
really anxious at the moment,fear
i am panicking,fear
worried today,fear
really in pain,sadness
I am smiling but inside I am dying.,sadness
I am sleepy but I feel content.,joy
The water is lukewarm.,neutral
literally nothing special...,neutral
unmotivated lately,bored
very it's okay today,neutral
so afraid right now,fear
i feel everything feels pointless,sadness
very fine,neutral
very i'm okay right now,neutral
I'm about to snap.,anger
literally okay...,neutral
I am joking but inside I am crying.,sadness
extremely crushed right now,sadness
i am existing??,neutral
lethargic today,bored
extremely average at the moment,neutral
really i feel nothing??,bored
really enraging...,anger
so annoyed...,anger
Just sit down.,neutral
I am tired but I feel good.,joy
Currently stand up.,neutral
very pain,sadness
just lazy lately,bored
i am empty inside lately,sadness
really panic attack lately,fear
it's okay,neutral
I am buy groceries right now.,neutral
I feel so incredibly blessed to have this family.,joy
extremely no energy,bored
feeling terrified...,fear
I am laughing but inside I am sad.,sadness
so crushed today,sadness
I need to tie my shoes.,neutral
Walking in the park makes me feel so alive.,joy
i feel devastated today,sadness
Time to close the door.,neutral
i feel makes my blood boil right now,anger
i am alright lately,neutral
Nothing matters anymore.,sadness
enraging today,anger
i feel so heavy,sadness
very everything feels pointless,sadness
i am drained right now,bored
very fed up right now,anger
extremely mad,anger
i am alright,neutral
just pointless at the moment,sadness
i am shaking...,fear
Currently drive to work.,neutral
literally enraged lately,anger
so annoyed lately,anger
literally grief!,sadness
I am pay the bills right now.,neutral
It’s hard to find a reason to get up.,sadness
literally it's okay at the moment,neutral
Just brush my teeth.,neutral
I am take out the trash right now.,neutral
feeling alright!,neutral
really fake people...,anger
I am partying but inside I am dying.,sadness
so fed up!,anger
I am sore but I feel content.,joy
Just turn on the light.,neutral
literally unmotivated right now,bored
really i am feeling anxious right now,fear
literally mad!,anger
really furious...,anger
I'm going to buy groceries.,neutral
i feel heart hurts...,sadness
just so annoyed today,anger
so drained right now,bored
I'm going to wash the dishes.,neutral
extremely fed up right now,anger
feeling devastated today,sadness
I need a break before I scream.,anger
very i dont have energy...,bored
so sick of fake people??,anger
really terrified right now,fear
literally brokenhearted...,sadness
hollow right now,sadness
feeling panic attack??,fear
just dread right now,fear
so shattered,sadness
very i am feeling anxious lately,fear
extremely livid lately,anger
really exhausted,bored
i am fine right now,neutral
I need to take out the trash.,neutral
literally no energy right now,bored
Time to clean my room.,neutral
i am nothing special...,neutral
extremely i feel nothing today,bored
really shattered today,sadness
shaken today,fear
very unbearable lately,sadness
Just tie my shoes.,neutral
i am everything feels pointless at the moment,sadness
everything feels pointless lately,sadness
i am void!,bored
alright??,neutral
so void lately,bored
very existing??,neutral
extremely anxious...,fear
i am fine!,neutral
i am so annoyed??,anger
literally just fine??,neutral
i feel grief...,sadness
I'm reading a book.,neutral
This is a dream come true.,joy
feeling enraging,anger
very brokenhearted right now,sadness
Just eat a sandwich.,neutral
exhausted but great.,joy
feeling just fine...,neutral
literally exhausted at the moment,bored
i am alarmed,fear
enraging!,anger
i am pain??,sadness
literally panic attack!,fear
so existing lately,neutral
"joking on the outside, crying on the inside.",sadness
feeling crushed!,sadness
so lazy...,bored
Stop interrupting me!,anger
so i dont have energy at the moment,bored
literally so annoyed...,anger
literally shaking!,fear
very normal day,neutral
really shaken lately,fear
just i'm okay at the moment,neutral
so pissed lately,anger
I am tie my shoes right now.,neutral
No complaints.,neutral
Hiding my tears behind a smile.,sadness
feeling worried right now,fear
I'm going to read the news.,neutral
extremely alright at the moment,neutral
i am unmotivated!,bored
Quit pestering me.,anger
extremely no energy at the moment,bored
Everything is so dull.,bored
really rattled...,fear
The walls are painted white.,neutral
just fake people right now,anger
so shaking today,fear
hollow,sadness
i am sluggish??,bored
i feel i am okay at the moment,neutral
I'm going to pay the bills.,neutral
i am i'm okay at the moment,neutral
so okay i guess??,neutral
feeling sleepy right now,bored
so blood boil at the moment,anger
I am put on socks right now.,neutral
so alright??,neutral
broken right now,sadness
Can't be bothered to move.,bored
i am lethargic at the moment,bored
very afraid,fear
really sleepy today,bored
feeling okay i guess right now,neutral
really i am okay,neutral
literally frustrated right now,anger
extremely all good today,neutral
literally panic attack at the moment,fear
really hollow today,sadness
literally scared...,fear
feeling rattled today,fear
just flat lately,bored
feeling no energy!,bored
Get out of my face.,anger
so brokenhearted right now,sadness
"partying on the outside, sad on the inside.",sadness
extremely sluggish,bored
very in pain??,sadness
really exhausted lately,bored
tired but happy.,joy
just flat??,bored
extremely everything feels pointless lately,sadness
Time to write a list.,neutral
extremely okay i guess today,neutral
sleepy but content.,joy
very sick of fake people today,anger
so enraging lately,anger
Steady progress.,neutral
i am normal day!,neutral
average...,neutral
very nothing special,neutral
heart hurts,sadness
literally fine lately,neutral
very all good...,neutral
I feel so alone in this crowded room.,sadness
extremely whatever today,neutral
I hate how this turned out.,anger
just unmotivated today,bored
Anxious but looking forward to it.,joy
i feel so annoyed!,anger
blood boil!,anger
i feel in pain...,sadness
so feeling anxious??,fear
I would be happy if he called.,sadness
This lecture is dragging on forever.,bored
literally furious at the moment,anger
The door is open.,neutral
sleepy but ok.,joy
extremely whatever...,neutral
sleepy??,bored
I'm exhausted but in a good way.,joy
so scared,fear
feeling drained at the moment,bored
I am partying but inside I am crying.,sadness
I am drink water right now.,neutral
I am check the mail right now.,neutral
Why is life so unfair?,sadness
literally so heavy at the moment,sadness
I'm going to fold laundry.,neutral
really void,bored
extremely troubled,fear
feeling makes my blood boil...,anger
really normal day??,neutral
I lost my best friend today.,sadness
I am partying but inside I am broken.,sadness
so so heavy...,sadness
Big yikes.,fear
Time to take out the trash.,neutral
I am turn on the light right now.,neutral
I need to walk the dog.,neutral
really pissed at the moment,anger
just so heavy??,sadness
i feel nothing at the moment,bored
so fed up,anger
i am alright at the moment,neutral
"joking on the outside, empty on the inside.",sadness
I'm mechanically scrolling through my phone.,bored
very scared...,fear
I am brush my teeth right now.,neutral
literally everything feels pointless,sadness
so grief,sadness
The light is green.,neutral
feeling lazy at the moment,bored
very hollow...,sadness
feeling sluggish at the moment,bored
I feel like something terrible is about to happen.,fear
Just close the door.,neutral
just average,neutral
just worried at the moment,fear
Another rejection letter.,sadness
extremely sick of fake people right now,anger
really alright!,neutral
i am i dont have energy today,bored
Just drink water.,neutral
shaking at the moment,fear
I'm dead inside.,sadness
I need to eat a sandwich.,neutral
i am fine...,neutral
furious,anger
Jitters before the big speech.,fear
I need to wash the dishes.,neutral
feeling broken,sadness
very existing,neutral
extremely i dont have energy right now,bored
blood boil lately,anger
okay right now,neutral
really alarmed lately,fear
I'm worried about the upcoming deadline.,fear
I am exhausted but I feel satisfied.,joy
extremely everything feels pointless...,sadness
The loneliness is unbearable.,sadness
crushed today,sadness
fine...,neutral
I am so sick of people wasting my time!,anger
really feeling sleepy...,bored
so lazy lately,bored
I'm going to take out the trash.,neutral
empty inside lately,sadness
I'm doing okay.,neutral
i feel whatever!,neutral
i feel enraged??,anger
Cannot wait for the weekend!,joy
i am normal day lately,neutral
i am so annoyed today,anger
sore but good.,joy
very sluggish!,bored
I need to open the window.,neutral
Currently check the mail.,neutral
just heart hurts today,sadness
i am it's okay??,neutral
really troubled...,fear
i am unbearable!,sadness
anxious!,fear
extremely void??,bored
literally panicking today,fear
extremely i am feeling anxious lately,fear
terrified??,fear
"smiling on the outside, broken on the inside.",sadness
okay i guess lately,neutral
Currently walk the dog.,neutral
"smiling on the outside, crying on the inside.",sadness
panic attack right now,fear
so drained at the moment,bored
extremely pain,sadness
sleepy but satisfied.,joy
literally listless!,bored
pain??,sadness
I aced the exam!,joy
feeling shattered...,sadness
I need to buy groceries.,neutral
extremely alarmed??,fear
just alarmed today,fear
I am so excited for the concert tonight!,joy
all good,neutral
really okay i guess,neutral
i am meaningless today,sadness
really pointless at the moment,sadness
Time to look at the clock.,neutral
I'm going to open the window.,neutral
crushed??,sadness
so nervous??,fear
extremely just fine...,neutral
really dread today,fear
Sluggish morning.,bored
extremely alarmed at the moment,fear
very i feel nothing today,bored
i am worried at the moment,fear
i feel panicking!,fear
I wish I could turn back time.,sadness
Lethargic and heavy.,bored
i feel lazy...,bored
Just buy groceries.,neutral
i feel pain,sadness
I'm going to eat a sandwich.,neutral
I am smiling but inside I am empty.,sadness
i feel furious,anger
There's a heavy weight on my chest that won't go away.,sadness
What if I fail? What if everyone laughs at me?,fear
i am fed up today,anger
Why is the internet so slow?!,anger
I just want to crawl into bed and never leave.,sadness
literally alright lately,neutral
just lethargic,bored
just troubled today,fear
i am so annoyed right now,anger
"Ugh, not this again.",anger
I am sleepy but I feel satisfied.,joy
very shaking at the moment,fear
really flat today,bored
i feel exhausted lately,bored
Just a normal day.,neutral
I can't stop shaking.,fear
drained but satisfied.,joy
Just chilling.,neutral
Grateful for good friends.,joy
i am feeling anxious today,fear
i am enraged??,anger
so feeling anxious!,fear
so sick of fake people,anger
I'm going to write a list.,neutral
i am sluggish right now,bored
just fake people lately,anger
extremely i am feeling anxious at the moment,fear
i feel pointless lately,sadness
i am sick of fake people...,anger
so troubled??,fear
very nervous at the moment,fear
just livid at the moment,anger
just afraid...,fear
really everything feels pointless today,sadness
i am livid!,anger
just livid??,anger
literally listless lately,bored
very meaningless!,sadness
literally listless today,bored
just devastated!,sadness
just panicking lately,fear
very empty inside??,sadness
feeling enraging!,anger
just sleepy at the moment,bored
feeling existing lately,neutral
literally unmotivated...,bored
extremely apathetic??,bored
Time to fold laundry.,neutral
I am laughing but inside I am broken.,sadness
just unmotivated lately,bored
I am stand up right now.,neutral
tired but content.,joy
extremely dread at the moment,fear
meaningless...,sadness
i feel nervous??,fear
i feel scared today,fear
Scared but ready.,joy
i am nothing special right now,neutral
rattled today,fear
worried??,fear
okay today,neutral
extremely feeling sleepy,bored
so i'm okay??,neutral
extremely frustrated,anger
i am crushed right now,sadness
Dull atmosphere.,bored
literally i am okay!,neutral
so makes my blood boil??,anger
literally nothing special lately,neutral
extremely mad today,anger
The incompetence is staggering.,anger
i am furious today,anger
I'm going to look at the clock.,neutral
feeling fed up lately,anger
i feel shattered...,sadness
"laughing on the outside, broken on the inside.",sadness
just livid lately,anger
really grief,sadness
feeling shaken right now,fear
feeling grief!,sadness
i am lazy,bored
tired but great.,joy
really apathetic today,bored
very i feel nothing!,bored
literally hollow??,sadness
I'm fine.,neutral
Just drive to work.,neutral
He surprised me with flowers.,joy
extremely existing right now,neutral
Feeling top of the world today.,joy
I am drained but I feel satisfied.,joy
Just waiting for the day to end.,bored
i am frustrated!,anger
drained but ok.,joy
just hollow!,sadness
so enraging??,anger
My brain is fried.,bored
I am drained but I feel ok.,joy
Currently wait for the bus.,neutral
i feel feeling anxious??,fear
really void??,bored
feeling panic attack right now,fear
I need to clean my room.,neutral
i feel everything feels pointless at the moment,sadness
i feel whatever...,neutral
I am tired but I feel satisfied.,joy
The sunrise this morning was absolutely breathtaking.,joy
extremely so heavy today,sadness
just feeling anxious??,fear
i feel heart hurts lately,sadness
so i feel nothing right now,bored
Time to read the news.,neutral
I am overwhelmed with all this work.,anger
I am tired but I feel ok.,joy
literally pain,sadness
fine!,neutral
Furious at the situation.,anger
i am no energy,bored
i feel it's okay!,neutral
empty inside right now,sadness
i feel dread at the moment,fear
i am brokenhearted lately,sadness
really okay i guess right now,neutral
literally crushed...,sadness
extremely void today,bored
afraid right now,fear
No one understands what I'm going through.,sadness
i am fed up lately,anger
feeling enraging today,anger
Life is beautiful.,joy
tired but good.,joy
I feel invisible to everyone.,sadness
sore but ok.,joy
literally furious today,anger
literally afraid...,fear
extremely everything feels pointless at the moment,sadness
literally alright today,neutral
i feel normal day today,neutral
really panicking!,fear
"partying on the outside, empty on the inside.",sadness
extremely i am feeling anxious,fear
so enraged!,anger
very blood boil,anger
Why does everything always go wrong for me?,sadness
extremely crushed lately,sadness
really shaking...,fear
i feel just fine??,neutral
Time to buy groceries.,neutral
really heart hurts!,sadness
just troubled??,fear
really hollow!,sadness
literally feeling sleepy today,bored
very anxious...,fear
very afraid at the moment,fear
Traffic is normal.,neutral
feeling drained,bored
extremely shaking today,fear
very frustrated...,anger
just panic attack today,fear
so panicking today,fear
Meh.,bored
Just open the window.,neutral
I can't focus because I'm so worried.,fear
I can't believe the audacity of some people.,anger
Time to brush my teeth.,neutral
very empty inside right now,sadness
really lethargic!,bored
i feel pain lately,sadness
so hollow right now,sadness
I'm constantly on edge.,fear
so anxious...,fear
extremely dread!,fear
i feel shaking,fear
just makes my blood boil,anger
so furious!,anger
Tired but so happy.,joy
i feel devastated lately,sadness
so pissed??,anger
very okay lately,neutral
I am walk the dog right now.,neutral
lazy today,bored
i feel worried!,fear
just normal day!,neutral
pain right now,sadness
i am i am okay!,neutral
really in pain at the moment,sadness
so sluggish today,bored
I'm going to close the door.,neutral
so unbearable today,sadness
i am unmotivated right now,bored
really all good right now,neutral
really lethargic at the moment,bored
Just take out the trash.,neutral
very i am okay!,neutral
i am alarmed lately,fear
i am shaking,fear
lazy,bored
feeling okay,neutral
extremely i am feeling anxious right now,fear
i feel normal day??,neutral
literally i am feeling anxious today,fear
really crushed??,sadness
so unbearable...,sadness
so dread right now,fear
very pointless at the moment,sadness
i feel i'm okay!,neutral
really okay at the moment,neutral
extremely apathetic...,bored
I need to stand up.,neutral
feeling normal day??,neutral
very i feel nothing lately,bored
extremely scared,fear
literally shattered,sadness
feeling blood boil at the moment,anger
extremely apathetic!,bored
just devastated,sadness
I appreciate you so much.,joy
feeling i'm okay at the moment,neutral
drained but great.,joy
i am apathetic at the moment,bored
literally nervous...,fear
Monotony is killing me.,bored
very enraged...,anger
I am laughing but inside I am dying.,sadness
i feel average,neutral
I need to look at the clock.,neutral
so i'm okay lately,neutral
